"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2009,"B3","Narrabundah College 1","City",29,25,12,66,,19,15,15,20,20,25,25,30,30,180,10,35,45,225,1,1,60,30,60,20,45,215,4,4,188,2,2,5,10,15,5,10,45,0,0,0,10,0,10,10,0,0,10,0,20,0,10,10,0,0,20,95,,14,0.33,7,7,789,1,1
2009,"B4","Lake Ginninderra College","City",26,35,13,74,8,10,15,15,20,0,25,25,30,30,160,0,15,15,175,10,11,40,40,0,30,50,160,,12,188,2,2,5,10,15,5,10,45,15,5,10,10,15,55,10,0,15,0,15,40,0,10,0,0,0,10,150,1,1,0.33,6,6,747,6,6
2009,"B5","Lake Tuggeranong College","City",32,25,11,68,,16,15,15,20,20,25,25,30,30,180,10,15,25,205,5,5,0,10,55,0,50,115,,,148,,18,5,10,15,0,10,40,15,5,10,10,0,40,10,0,15,10,15,50,0,10,0,0,0,10,140,2,2,0.73,3,3,676,,11
2009,"B6","MacKillop Catholic College","City",22,25,11,58,,,15,15,20,20,25,25,0,30,150,10,0,10,160,,16,60,10,0,0,0,70,,,156,,12,0,0,15,0,10,25,0,0,0,10,15,25,10,0,0,0,15,25,,,,,,,75,,,-0.43,,19,519,,
2009,"B7","Marist College Canberra 1","City",21,35,16,72,10,13,15,15,20,0,25,0,30,12,117,35,5,40,157,,17,60,40,60,40,60,260,1,1,184,4,4,5,10,0,5,10,30,15,0,10,10,0,35,0,0,0,10,15,25,0,10,10,0,0,20,110,10,11,0.11,9,10,783,2,2
2009,"B8","Melba Copland Secondary School","City",24,25,13,62,,,15,15,20,0,25,25,0,30,130,0,0,0,130,,,30,60,60,60,40,250,2,2,152,,16,5,10,5,0,10,30,15,0,0,10,0,25,10,0,15,10,15,50,0,10,0,0,0,10,115,8,9,0.68,4,4,709,8,8
2009,"C1","Merici College","City",30,35,13,78,6,8,15,15,20,20,25,0,0,30,125,5,10,15,140,,,50,30,10,0,0,90,,,132,,,5,10,15,0,10,40,15,0,10,0,0,25,,,,,,,,,,,,,65,,,-0.31,,17,505,,
2009,"C2","Monaro High School","Country",,,,N/A,,,15,15,20,20,0,25,0,0,95,2,15,17,112,7,,20,0,60,25,30,135,4,20,152,2,16,5,10,0,5,10,30,15,0,0,10,15,40,0,0,10,0,,10,,,,,,,80,6,20,-0.19,4,15,479,4,
2009,"C3","Moss Vale High School","Country",27,39,13,79,2,7,15,0,20,20,25,25,0,30,135,12,15,27,162,2,15,60,50,60,0,30,200,1,9,116,4,,0,10,15,5,10,40,15,0,0,10,0,25,0,0,0,10,0,10,0,0,10,0,0,10,85,5,18,0.26,1,9,642,1,14
2009,"C4","Mulwaree High School","Country",27,35,5,67,4,18,15,0,20,0,0,25,0,30,90,0,0,0,90,8,,40,0,35,35,30,140,3,18,100,6,,5,0,15,0,10,30,0,0,0,10,0,10,,,,,,,,,,,,,40,7,,-0.54,6,,437,7,
2009,"C5","Radford College","City",30,28,10,68,,16,15,15,20,20,25,0,30,30,155,35,20,55,210,4,4,40,60,60,40,15,215,4,4,148,,18,5,10,0,5,10,30,0,0,0,10,15,25,,,,,,,,,,,,,55,,,-0.14,,14,696,9,9
2009,"C6","St Clare's College","City",35,35,19,89,1,1,15,15,20,20,0,25,30,30,155,2,0,2,157,,17,20,40,0,40,60,160,,12,156,,12,5,0,15,0,10,30,15,0,0,10,0,25,0,0,0,0,15,15,,,,,,,70,,,0.27,8,8,632,,15
2009,"C7","Narrabundah College 2","City",25,15,9,49,,,15,0,20,20,25,25,30,30,165,10,0,10,175,10,11,40,20,60,30,20,170,10,11,184,4,4,5,0,15,5,10,35,15,0,10,10,15,50,,,,,,,,,,,,,85,,18,-0.59,,,663,,13
2009,"C8","Sydney Tech. High School A","City",28,20,14,62,,,15,10,20,0,25,25,30,30,155,10,0,10,165,,13,20,20,50,60,0,150,,15,168,8,8,5,10,15,5,10,45,15,0,0,10,0,25,10,0,0,10,0,20,10,10,10,10,0,40,130,6,6,-0.66,,,675,,12
2009,"D1","St Edmund's College","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,2,0,2,182,8,9,10,10,0,60,20,100,,,108,,,5,10,15,0,10,40,0,0,0,0,15,15,,,,,,,,,,,,,55,,,-0.44,,20,445,,
2009,"D2","St Pauls International College","Country",21,23,11,55,5,,15,15,20,20,25,25,30,30,180,0,15,15,195,1,6,0,50,5,30,10,95,6,,156,1,12,5,10,0,5,10,30,15,0,0,10,0,25,10,5,0,10,0,25,10,10,10,10,0,40,120,1,7,0.06,3,12,621,2,16
2009,"D3","Sydney Tech. High School B","City",27,30,12,69,,15,15,15,20,20,25,25,30,30,180,0,0,0,180,9,10,60,5,0,0,10,75,,,136,,,5,10,15,5,10,45,15,0,0,10,0,25,10,5,0,10,15,40,10,10,10,0,0,30,140,2,2,-1.32,,,600,,19
2009,"D4","Marist College Canberra 2","City",33,34,13,80,4,5,15,15,20,20,25,25,0,30,150,0,0,0,150,,20,0,60,0,20,60,140,,18,168,8,8,0,10,15,5,10,40,0,0,0,10,0,10,0,0,0,10,0,10,0,10,10,0,0,20,80,,20,-1.33,,,618,,17
2009,"D5","Trinity Catholic College","Country",30,35,9,74,3,10,15,0,20,20,25,25,0,30,135,0,0,0,135,4,,0,0,15,35,20,70,8,,76,8,,5,0,15,0,10,30,0,0,0,10,0,10,,,,,,,,,,,,,40,7,,-1.13,7,,395,8,
2009,"D6","Trinity Christian School","City",32,35,14,81,3,4,15,0,20,0,25,25,0,30,115,2,10,12,127,,,0,60,25,20,40,145,,17,104,,,0,10,15,0,10,35,15,0,0,10,0,25,,,,,,,,,,,,,60,,,-0.80,,,517,,
2009,"D7","Hawker College Green","City",34,27,14,75,7,9,15,15,20,20,25,25,30,30,180,0,15,15,195,6,6,20,50,60,60,30,220,3,3,140,,,5,10,0,5,10,30,0,5,10,10,15,40,10,0,15,0,15,40,10,0,0,0,0,10,120,7,7,0.52,5,5,750,5,5
2009,"D8","Young High School (Daramalan)","Country",,,,N/A,,,15,15,20,0,25,25,0,30,130,0,5,5,135,4,,30,50,0,20,50,150,2,15,92,7,,5,10,0,5,10,30,15,0,0,10,0,25,10,0,0,0,15,25,0,10,10,0,0,20,100,2,12,0.10,2,11,477,5,
