"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2005,"A1","Batemans Bay High School","Country",,,,N/A,,,15,15,20,0,25,5,0,15,95,0,20,20,115,7,18,30,40,0,60,20,150,4,15,100,10,,10,10,5,0,15,40,15,10,0,0,15,40,0,5,0,0,10,15,0,0,0,0,0,0,95,3,14,-0.11,7,14,460,6,20
2005,"A2","Bega High School","Country",,,,N/A,,,15,15,0,0,0,5,0,20,55,28,3,31,86,10,,50,60,60,0,0,170,2,11,152,3,14,10,10,5,5,15,45,15,10,0,0,0,25,0,5,20,20,0,45,10,0,0,0,0,10,125,1,9,0.06,6,12,533,3,14
2005,"A3","Bega Valley Christian College","Country",,,,N/A,,,0,15,0,0,25,5,10,30,85,24,30,54,139,4,13,60,20,20,60,15,175,1,10,152,3,14,10,10,5,5,15,45,15,10,0,15,15,55,0,5,0,0,0,5,10,0,0,0,0,10,115,2,11,0.49,2,6,581,1,10
2005,"A4","Bomaderry High School","Country",,,,N/A,,,15,15,20,0,5,25,0,25,105,20,3,23,128,6,16,0,30,0,10,15,55,,,108,8,,10,0,0,0,0,10,15,10,10,15,15,65,0,5,0,0,0,5,0,0,0,0,0,0,80,7,,-0.94,,,371,9,
2005,"A5","Bowral High School","Country",,,,N/A,,,15,15,15,0,25,5,10,20,105,31,3,34,139,4,13,20,5,60,40,45,170,2,11,116,6,19,10,10,5,5,0,30,15,10,0,0,15,40,0,5,0,0,0,5,10,0,0,0,0,10,85,6,18,0.61,1,4,510,4,15
2005,"A6","Canberra Grammar","City",,,,N/A,,,15,0,0,20,25,25,10,20,115,32,3,35,150,8,8,20,50,0,50,30,150,,15,156,,12,10,10,5,0,15,40,0,10,0,15,0,25,0,5,20,0,10,35,10,15,0,0,0,25,125,9,9,-0.57,,,581,10,10
2005,"A7","Chevalier-Braidwood","Country",,,,N/A,,,0,15,20,0,25,25,20,30,135,0,5,5,140,3,12,60,60,10,20,0,150,4,15,156,2,12,10,10,5,0,15,40,15,10,0,0,0,25,0,5,20,0,0,25,0,0,0,0,0,0,90,5,17,-0.67,10,,536,2,13
2005,"A8","Copland College","City",,,,N/A,,,15,15,15,0,0,25,20,15,105,34,25,59,164,6,6,40,50,40,30,40,200,6,6,212,3,3,10,10,5,5,15,45,15,10,0,15,0,40,0,5,20,0,10,35,10,0,0,0,0,10,130,6,6,0.47,5,7,706,5,5
2005,"B1","Daramalan College","City",,,,N/A,,,15,10,15,0,5,25,0,20,90,25,3,28,118,,17,30,0,60,35,60,185,8,8,104,,,10,0,5,0,15,30,0,10,10,0,0,20,0,5,0,0,0,5,10,0,0,0,0,10,65,,,-1.03,,,472,,18
2005,"B2","Dickson College","City",,,,N/A,,,15,0,20,0,0,5,10,20,70,4,20,24,94,,,50,30,0,30,15,125,,,92,,,10,10,5,0,15,40,15,10,0,15,15,55,0,5,0,0,0,5,,,,,,,100,,13,-1.56,,,411,,
2005,"B3","Erindale College","City",,,,N/A,,,15,15,20,20,25,25,20,30,170,6,3,9,179,4,4,30,10,50,30,25,145,,19,176,7,7,10,10,0,5,15,40,0,10,0,15,15,40,0,5,0,0,0,5,0,0,0,0,0,0,85,,18,0.00,7,13,585,8,8
2005,"B4","Hawker College Blue","City",,,,N/A,,,15,0,20,20,25,25,30,20,155,34,3,37,192,2,2,60,50,0,40,30,180,9,9,216,1,1,10,10,5,5,15,45,15,10,10,15,15,65,0,0,20,20,10,50,10,15,0,0,0,25,185,1,1,1.01,1,1,773,2,2
2005,"B5","Hawker College Green","City",,,,N/A,,,0,0,15,20,0,25,0,10,70,0,5,5,75,,,30,50,40,30,60,210,3,3,164,10,10,10,10,5,5,15,45,15,10,10,15,15,65,0,5,20,0,0,25,0,0,0,0,0,0,135,5,5,-0.31,9,17,584,9,9
2005,"B6","Lake Ginninderra College","City",,,,N/A,,,15,0,0,20,5,25,20,20,105,24,25,49,154,7,7,40,30,40,60,35,205,5,5,132,,17,10,10,5,0,15,40,0,10,10,0,0,20,0,5,0,0,0,5,0,0,0,0,0,0,65,,,-0.42,10,19,556,,12
2005,"B7","Lake Tuggeranong College","City",,,,N/A,,,0,15,0,20,25,25,0,25,110,35,30,65,175,5,5,60,55,60,10,45,230,2,2,172,8,8,10,10,5,5,15,45,0,10,10,0,15,35,0,5,0,20,0,25,10,0,15,0,0,25,130,6,6,0.68,3,3,707,4,4
2005,"B8","MacKillop Catholic College","City",,,,N/A,,,0,15,15,0,0,5,10,15,60,6,3,9,69,,,30,10,40,55,0,135,,20,88,,,10,0,0,5,0,15,15,10,10,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,50,,,-0.43,,20,342,,
2005,"C1","Marist College","City",,,,N/A,,,15,15,15,20,25,25,20,30,165,35,5,40,205,1,1,30,40,60,50,60,240,1,1,216,1,1,10,10,5,5,15,45,15,10,10,15,15,65,0,5,20,0,10,35,10,0,0,0,0,10,155,4,4,0.68,2,2,816,1,1
2005,"C2","Merici College","City",,,,N/A,,,15,0,0,0,25,25,10,20,95,12,5,17,112,,19,0,50,20,60,5,135,,20,84,,,10,10,5,0,0,25,15,10,10,0,15,50,0,5,0,0,0,5,,,,,,,80,,,-0.51,,,411,,
2005,"C3","Monaro High School","Country",,,,N/A,,,15,15,0,0,25,25,10,30,120,0,25,25,145,1,10,40,0,0,0,35,75,,,80,,,10,0,5,0,15,30,0,10,0,15,0,25,0,5,20,0,0,25,,,,,,,80,7,,0.10,5,11,380,8,
2005,"C4","Moruya High School","Country",,,,N/A,,,0,15,15,0,25,5,10,10,80,16,3,19,99,8,,50,30,0,0,25,105,9,,160,1,11,10,10,5,5,0,30,15,10,10,0,0,35,0,5,0,0,0,5,0,0,0,0,0,0,70,,,-1.12,,,434,7,
2005,"C5","Narrabundah College","City",,,,N/A,,,15,15,20,0,25,0,0,20,95,34,5,39,134,10,15,60,10,20,0,60,150,,15,188,5,5,10,10,5,5,15,45,0,10,10,15,15,50,0,5,20,0,10,35,0,0,0,0,0,0,130,6,6,-0.47,,,602,7,7
2005,"C6","Queanbeyan High School","Country",,,,N/A,,,0,10,15,0,0,25,10,20,80,10,0,10,90,9,,10,30,20,25,5,90,,,76,,,0,10,5,0,0,15,15,10,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,45,,,-0.23,8,15,301,,
2005,"C7","Radford College","City",,,,N/A,,,15,0,20,0,25,5,0,20,85,35,30,65,150,8,8,0,60,60,50,40,210,3,3,168,9,9,10,10,5,5,15,45,0,10,10,0,15,35,0,5,20,0,0,25,10,15,15,20,0,60,165,3,3,-0.25,8,16,693,6,6
2005,"C8","Copland College Too","City",,,,N/A,,,15,10,20,0,0,5,0,20,70,22,5,27,97,,,60,50,15,10,20,155,10,13,120,,18,10,10,0,5,15,40,15,10,10,0,15,50,0,5,0,0,0,5,0,0,0,0,0,0,95,,14,-1.20,,,467,,19
2005,"D1","Sthn Hlands Christian School","Country",,,,N/A,,,0,0,0,0,0,0,10,10,20,18,25,43,63,,,15,30,30,5,55,135,6,20,52,,,10,10,5,0,15,40,0,10,10,15,0,35,0,5,0,0,0,5,0,0,0,0,0,0,80,7,,-1.25,,,330,,
2005,"D2","St Clare's College","City",,,,N/A,,,0,15,20,0,0,5,10,25,75,24,5,29,104,,20,10,30,60,55,0,155,10,13,104,,,10,10,5,5,15,45,15,10,10,0,0,35,0,5,0,20,0,25,10,0,0,0,0,10,115,10,11,0.17,6,10,478,,17
