"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2012,"B3","Monaro High School","Country",,,,N/A,,,15,15,20,0,0,0,0,30,80,0,0,0,80,6,,0,50,10,0,0,60,8,,68,7,,10,10,0,10,0,30,10,10,10,10,10,50,10,0,0,0,0,10,,,,,,,90,7,,Not Calculated,,,298,7,
2012,"B4","Lake Tuggeranong College","City",,,,N/A,,,15,15,20,20,0,25,30,30,155,35,5,40,195,4,5,0,10,60,60,60,190,5,6,144,,15,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,200,1,1,Not Calculated,,,729,5,5
2012,"B5","Moss Vale High School","Country",,,,N/A,,,0,15,20,20,0,25,30,30,140,0,0,0,140,3,18,60,30,0,60,0,150,3,18,128,5,,10,0,10,10,10,40,10,0,0,10,0,20,10,10,10,10,0,40,0,0,0,0,0,0,100,6,,Not Calculated,,,518,4,
2012,"B6","Snowy Mountains Grammar","Country",,,,N/A,,,15,15,20,20,0,25,0,30,125,0,5,5,130,4,,60,60,60,40,0,220,1,3,176,1,7,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,0,40,10,10,0,0,0,20,160,2,12,Not Calculated,,,686,1,8
2012,"B7","Marist College","City",,,,N/A,,,15,15,20,0,25,25,0,30,130,0,5,5,135,,20,10,0,10,60,30,110,,,152,9,11,10,10,10,10,10,50,10,10,10,10,0,40,10,0,10,10,10,40,,,,,,10,140,,18,Not Calculated,,,537,,19
2012,"B8","Melba Copland Secondary School","City",,,,N/A,,,,,,,,,,,135,0,5,5,140,,18,50,0,0,0,30,80,,,120,,,10,10,10,10,0,40,10,0,10,10,10,40,0,10,0,10,0,20,,,,,,30,130,,19,Not Calculated,,,470,,
2012,"C1","Moruya High School","Country",,,,N/A,,,,,,,,,,,60,0,3,3,63,7,,30,10,0,30,30,100,6,,116,6,,10,10,0,10,0,30,10,10,10,10,10,50,10,0,10,0,10,30,,,,,,10,120,4,,Not Calculated,,,399,6,
2012,"C2","St Edmunds College 1","City",,,,N/A,,,15,15,20,0,0,0,0,30,80,0,0,0,80,,,60,10,50,0,60,180,7,8,144,,15,10,0,10,10,10,40,0,10,10,10,10,40,10,0,0,0,10,20,10,0,0,0,0,10,110,,,Not Calculated,,,514,,
2012,"C3","Erindale College","City",,,,N/A,,,15,0,20,0,25,25,0,30,115,0,0,0,115,,,0,60,50,40,60,210,3,4,124,,,10,10,0,10,10,40,10,10,0,10,10,40,10,10,10,10,10,50,10,10,0,0,0,20,150,,14,Not Calculated,,,599,,16
2012,"C4","Narrabundah College","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,0,0,0,180,10,12,50,10,30,60,0,150,,18,160,8,10,10,10,10,10,10,50,10,10,10,0,10,40,10,10,10,10,10,50,10,10,0,10,0,30,170,8,8,Not Calculated,,,660,10,11
2012,"C5","Illawarra Grammar 1","City",,,,N/A,,,15,15,20,0,25,25,30,0,130,0,3,3,133,,,50,0,0,20,60,130,,,96,,,10,10,10,10,0,40,10,10,10,10,10,50,10,10,10,10,10,50,,,,,,10,150,,14,Not Calculated,,,509,,
2012,"C6","Radford College","City",,,,N/A,,,15,15,20,20,25,25,0,30,150,35,5,40,190,5,6,60,10,30,60,0,160,10,12,184,4,4,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,0,10,0,30,180,6,6,Not Calculated,,,714,7,7
2012,"C7","Burgmann Anglican School 2","City",,,,N/A,,,,,,,,,,,180,0,0,0,180,10,12,10,60,10,20,0,100,,,152,9,11,10,10,0,10,10,40,10,10,10,10,0,40,10,10,0,0,0,20,,,,,,0,100,,,Not Calculated,,,532,,20
2012,"C8","St Clare's College","City",,,,N/A,,,15,15,0,20,25,0,0,30,105,0,0,0,105,,,0,20,10,30,60,120,,,132,,18,10,0,10,10,10,40,10,10,0,10,0,30,10,0,10,10,0,30,,,,,,30,130,,19,Not Calculated,,,487,,
2012,"D1","St Edmunds College 2","City",,,,N/A,,,0,15,0,20,0,25,0,30,90,0,0,0,90,,,0,40,60,60,30,190,5,6,132,,18,10,10,0,10,0,30,10,0,0,10,0,20,0,0,0,10,0,10,0,0,0,0,0,0,60,,,Not Calculated,,,472,,
2012,"D2","St Pauls International College","Country",,,,N/A,,,15,15,20,20,25,25,30,30,180,0,5,5,185,2,7,30,0,60,20,60,170,2,9,140,3,17,10,10,10,10,10,50,0,10,10,10,10,40,10,10,10,0,0,30,,,,,,10,130,3,19,Not Calculated,,,625,3,14
2012,"D3","Sydney Tech. High School","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,35,25,60,240,2,2,60,50,30,60,10,210,3,4,216,1,1,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,200,1,1,Not Calculated,,,866,1,1
2012,"D4","Trinity Christian School","City",,,,N/A,,,0,15,20,0,0,0,30,30,95,0,0,0,95,,,60,60,40,0,0,160,10,12,92,,,10,0,10,10,0,30,10,10,0,10,0,30,10,10,10,10,0,40,10,0,0,0,0,10,110,,,Not Calculated,,,457,,
2012,"D5","Canberra College 1","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,0,20,20,200,3,4,60,50,30,60,50,250,1,1,208,2,2,10,0,10,10,10,40,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,190,4,4,Not Calculated,,,848,2,2
2012,"D6","Illawarra Grammar 2","City",,,,N/A,,,,,,,,,,,180,0,0,0,180,10,12,0,0,20,40,10,70,,,92,,,10,0,10,10,10,40,10,10,10,10,10,50,10,0,10,0,10,30,,,,,,0,120,,,Not Calculated,,,462,,
2012,"D7","Canberra College 2","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,0,5,5,185,6,7,10,10,0,40,0,60,,,152,9,11,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,0,40,10,10,0,10,0,30,170,8,8,Not Calculated,,,567,,17
2012,"D8","Wellington High School","Country",,,,N/A,,,15,0,20,20,0,0,0,0,55,0,0,0,55,8,,30,50,50,0,0,130,5,,52,8,,10,0,0,10,10,30,0,10,0,0,0,10,,,,,,20,,,,,,0,60,8,,Not Calculated,,,297,8,
