"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2011,"B7","Marist College","City",,,,N/A,,,15,15,0,20,25,25,30,30,160,25,20,45,205,6,6,30,30,40,20,25,145,,19,208,1,1,5,10,0,5,0,20,5,0,10,0,0,15,10,15,0,10,15,50,0,15,15,10,0,40,125,,16,-0.01,,16,683,7,7
2011,"B8","Melba Copland Secondary School","City",,,,N/A,,,15,15,20,0,0,25,30,30,135,0,10,10,145,,,40,60,30,0,55,185,9,9,116,,,5,10,5,5,10,35,0,15,10,15,0,40,10,15,0,10,15,50,0,15,15,10,0,40,165,9,9,0.20,10,11,611,,15
2011,"C1","Moruya High School","Country",,,,N/A,,,15,15,0,0,25,25,30,30,140,20,10,30,170,1,16,30,20,40,10,0,100,6,,108,5,,0,10,0,5,10,25,5,0,0,0,0,5,10,0,0,0,15,25,,,,,,,55,6,,-1.06,6,,433,5,
2011,"C2","St Frances Xavier College","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,0,10,10,190,8,8,0,20,20,40,40,120,,,192,3,3,0,0,0,5,0,5,5,0,10,15,0,30,10,0,0,0,15,25,15,15,15,10,15,70,130,,14,0.39,9,10,632,,11
2011,"C3","Erindale College","City",,,,N/A,,,15,0,0,20,25,25,30,30,145,23,15,38,183,,12,20,40,30,20,15,125,,,104,,,5,10,5,5,10,35,0,0,0,15,0,15,0,0,0,10,15,25,0,15,0,0,0,15,90,,,-0.21,,19,502,,
2011,"C4","Narrabundah College","City",,,,N/A,,,0,15,0,20,25,25,0,30,115,35,20,55,170,,16,20,30,30,60,55,195,8,8,164,,11,5,10,5,5,10,35,5,0,10,15,0,30,10,15,0,10,15,50,15,15,15,10,15,70,185,5,5,-0.83,,,714,5,5
2011,"C5","Lake Tuggeranong College 2","City",,,,N/A,,,15,0,20,20,25,25,30,30,165,20,5,25,190,8,8,30,30,30,10,5,105,,,168,9,9,5,10,0,5,10,30,5,0,10,15,0,30,0,0,0,10,15,25,0,15,15,10,15,55,140,,13,0.17,,13,603,,18
2011,"C6","Radford College","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,23,5,28,208,4,4,30,30,30,20,45,155,,15,140,,17,5,10,5,0,10,30,5,0,10,15,0,30,10,0,0,10,15,35,0,0,15,0,15,30,125,,16,-0.42,,,628,,13
2011,"C7","Merici College","City",,,,N/A,,,15,15,20,20,0,25,0,30,125,13,10,23,148,,,25,30,0,0,20,75,,,92,,,5,0,0,0,10,15,0,0,0,15,0,15,10,0,0,0,0,10,0,0,0,0,0,0,40,,,-1.08,,,355,,
2011,"C8","St Clare's College","City",,,,N/A,,,15,15,0,0,0,25,30,30,115,2,10,12,127,,,35,30,60,60,45,230,1,1,168,9,9,5,10,5,5,10,35,0,15,10,15,20,60,10,0,0,10,15,35,15,0,0,0,0,15,145,,12,0.85,3,3,670,8,8
2011,"D1","St Edmund's College","City",,,,N/A,,,15,0,20,0,25,25,30,30,145,5,10,15,160,,,40,10,20,0,10,80,,,88,,,5,0,5,5,10,25,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,0,15,55,,,-1.22,,,383,,
2011,"D2","St Pauls International College","Country",,,,N/A,,,15,15,0,20,0,25,30,30,135,5,25,30,165,3,20,5,30,60,0,60,155,2,15,140,4,17,5,10,5,0,10,30,5,0,10,0,0,15,10,0,0,10,15,35,15,15,15,10,15,70,150,1,11,-0.28,5,,610,1,16
2011,"D3","Sydney Tech. High School 1","City",,,,N/A,,,15,15,20,20,25,25,30,30,180,2,25,27,207,5,5,60,30,50,40,40,220,3,3,200,2,2,5,10,5,5,10,35,5,15,10,15,0,45,10,15,20,10,15,70,15,15,15,10,15,70,220,1,1,1.55,1,1,847,1,1
2011,"D4","Sydney Tech. High School 2","City",,,,N/A,,,15,15,0,20,0,25,30,30,135,0,20,20,155,,,55,50,20,40,60,225,2,2,140,,17,5,10,5,5,10,35,5,15,10,15,0,45,10,15,20,10,15,70,15,15,15,10,15,70,220,1,1,0.45,8,9,740,4,4
2011,"D5","Canberra College","City",,,,N/A,,,15,0,20,20,25,25,30,30,165,0,15,15,180,,13,30,30,20,50,35,165,,13,180,5,5,5,10,5,0,10,30,5,15,10,15,0,45,10,15,0,10,15,50,0,0,0,0,0,0,125,,16,-0.21,,20,650,10,10
2011,"D6","Illawarra Grammar School","City",,,,N/A,,,15,15,20,0,25,25,30,30,160,10,10,20,180,,13,30,30,0,30,0,90,,,88,,,5,10,5,5,0,25,5,15,10,15,0,45,10,15,0,0,0,25,0,0,0,0,0,0,95,,,-0.54,,,453,,
2011,"D7","Narrabundah College 2","City",,,,N/A,,,15,15,20,20,0,25,30,30,155,20,10,30,185,10,10,20,30,30,60,60,200,4,4,192,3,3,5,0,0,5,10,20,5,15,10,15,0,45,10,15,20,10,15,70,15,15,15,10,0,55,190,3,3,0.67,7,7,767,3,3
2011,"D8","Wellington High School","Country",,,,N/A,,,0,0,0,20,0,25,30,30,105,0,10,10,115,6,,20,0,30,60,0,110,5,,152,2,15,0,10,0,5,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,40,7,,0.09,3,15,417,6,
