"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2008,"A1","Batemans Bay High School","Country",,,,N/A,,,15,0,20,20,25,25,0,30,135,20,5,25,160,3,15,0,15,35,5,30,85,8,,116,2,16,5,0,15,5,10,35,0,5,0,0,0,5,0,5,0,10,15,30,0,10,0,15,0,25,95,5,,-0.09,4,15,456,6,
2008,"A2","Bega High School","Country",30,32,16,78,2,13,15,15,20,20,10,0,0,10,90,25,8,33,123,5,,10,60,10,30,30,140,4,19,104,3,20,5,10,15,5,10,45,0,5,0,15,20,40,0,5,0,10,0,15,15,10,0,0,0,25,125,4,,-0.70,8,,570,3,
2008,"A3","Hawker College 2","City",,,,N/A,,,15,15,20,20,25,0,0,0,95,10,0,10,105,,,40,20,50,60,0,170,6,7,172,5,5,5,10,15,5,10,45,0,5,10,0,0,15,0,5,20,10,15,50,0,10,0,15,15,40,150,,14,-1.82,,,597,,19
2008,"A4","Burgmann Anglican School","City",27,32,15,74,,,15,15,20,0,25,0,30,0,105,15,3,18,123,,,40,10,10,55,20,135,,,136,10,11,5,10,15,5,10,45,0,5,0,15,0,20,0,5,0,10,0,15,,,,,,,80,,,-0.60,,,548,,
2008,"A5","Canberra Girls Grammar","City",28,35,17,80,10,11,15,15,20,0,25,25,30,30,160,5,28,33,193,8,8,30,10,0,10,40,90,,,100,,,5,10,0,5,10,30,15,5,0,15,0,35,10,5,0,10,0,25,15,10,15,15,15,70,160,,12,-0.38,,,623,,16
2008,"A6","Canberra Grammar","City",38,37,19,94,1,1,15,15,20,20,25,25,30,30,180,20,28,48,228,2,2,30,30,30,0,60,150,,17,188,3,3,5,10,15,5,10,45,15,5,10,15,20,65,10,5,0,10,15,40,15,10,15,15,15,70,220,3,3,0.31,5,6,880,3,3
2008,"A7","Daramalan College","City",32,33,16,81,8,9,15,15,20,0,0,25,30,30,135,0,0,0,135,,20,40,0,60,10,40,150,,17,160,7,7,5,10,15,5,10,45,0,5,0,15,0,20,10,5,0,10,15,40,15,10,0,15,0,40,145,,18,-0.18,,19,671,,11
2008,"A8","Dickson College","City",28,31,13,72,,,15,15,20,20,0,25,30,0,125,0,0,0,125,,,20,40,10,35,20,125,,,84,,,5,0,0,5,10,20,15,5,0,15,0,35,0,5,20,0,15,40,,,,,,,95,,,-1.04,,,501,,
2008,"B1","Erindale College","City",30,38,17,85,4,5,15,15,20,20,25,25,30,0,150,0,0,0,150,,19,40,30,10,30,20,130,,,88,,,0,10,15,5,10,40,0,5,0,15,20,40,0,5,0,0,15,20,0,10,15,15,15,55,155,,13,-0.26,,,608,,18
2008,"B2","Hawker College 1","City",36,37,17,90,2,2,15,15,0,20,25,25,0,0,100,25,35,60,160,,15,20,50,60,50,40,220,2,2,152,8,8,5,10,15,5,10,45,15,5,10,15,20,65,0,5,20,10,15,50,15,10,15,15,15,70,230,2,2,-0.14,,17,852,5,5
2008,"B3","Narrabundah College 1","City",30,34,15,79,,12,15,15,20,20,25,25,30,30,180,30,35,65,245,1,1,20,30,50,60,40,200,5,5,124,,14,5,10,15,5,10,45,0,5,10,15,0,30,10,5,20,10,15,60,15,10,15,15,15,70,205,6,6,0.37,4,5,853,4,4
2008,"B4","Lake Ginninderra College","City",31,36,17,84,5,6,15,15,20,20,15,25,0,30,140,30,25,55,195,6,6,60,30,20,60,0,170,6,7,140,9,10,5,10,15,5,0,35,0,5,0,15,0,20,0,5,0,10,0,15,15,10,15,15,15,70,140,,19,-0.53,,,729,9,9
2008,"B5","Lake Tuggeranong College","City",30,32,16,78,,13,15,15,20,0,25,25,30,30,160,10,0,10,170,,11,30,10,0,25,30,95,,,96,,,5,10,0,5,10,30,15,5,0,15,0,35,10,5,20,10,15,60,15,10,0,15,15,55,180,9,10,0.10,9,11,619,,17
2008,"B6","MacKillop Catholic College","City",26,31,15,72,,,15,0,0,20,10,0,0,0,45,25,30,55,100,,,20,40,55,60,40,215,3,3,180,4,4,5,10,15,0,10,40,0,5,0,15,0,20,0,5,0,10,15,30,0,10,0,0,0,10,100,,,1.15,2,2,667,,12
2008,"B7","Marist College","City",26,33,14,73,,,15,0,20,20,25,0,30,0,110,20,35,55,165,,14,50,50,40,50,60,250,1,1,220,1,1,5,10,0,5,10,30,15,5,10,0,0,30,10,5,20,10,15,60,15,10,15,15,15,70,190,7,8,0.64,3,3,898,2,2
2008,"B8","Melba Copland Secondary School","City",30,33,14,77,,15,15,0,20,0,25,25,0,0,85,15,0,15,100,,,50,30,25,25,30,160,9,11,108,,18,0,10,15,5,10,40,0,0,10,0,20,30,10,5,0,10,0,25,15,10,0,15,15,55,150,,14,-0.91,,,595,,20
2008,"C1","Merici College","City",28,34,14,76,,16,15,15,0,0,0,0,30,0,60,10,0,10,70,,,40,0,55,40,20,155,,16,128,,13,5,10,15,5,0,35,15,5,10,15,20,65,0,5,20,10,0,35,0,0,0,0,0,0,135,,,0.29,6,7,564,,
2008,"C2","Monaro High School","Country",,,,N/A,,,15,15,20,20,25,25,30,0,150,20,0,20,170,1,11,20,45,25,10,30,130,6,,68,8,,0,10,15,5,10,40,15,0,0,15,20,50,0,5,20,10,15,50,0,10,0,0,0,10,150,2,14,0.37,1,4,518,5,
2008,"C3","Moruya High School","Country",39,33,18,90,1,2,15,15,20,20,25,0,0,30,125,0,30,30,155,4,17,40,10,35,20,60,165,2,10,148,1,9,0,10,15,5,0,30,0,5,10,15,0,30,0,5,0,10,0,15,0,0,0,0,0,0,75,9,,-0.14,5,16,633,2,14
2008,"C4","Queanbeyan High School","Country",29,33,14,76,3,16,15,15,0,0,15,20,0,0,65,0,0,0,65,9,,0,0,5,20,10,35,9,,100,4,,0,10,0,5,0,15,15,0,0,0,20,35,0,5,0,0,0,5,0,10,0,0,15,25,80,6,,-0.22,6,20,356,9,
2008,"C5","Radford College","City",32,39,19,90,2,2,15,15,20,0,25,25,30,30,160,20,35,55,215,4,4,30,0,60,40,30,160,9,11,100,,,5,10,15,5,10,45,0,5,0,15,20,40,10,5,20,10,15,60,15,10,15,15,15,70,215,5,5,0.10,8,10,780,8,8
2008,"C6","Floor Function","City",,,,N/A,,,,,,,,,,,100,,,0,100,,,20,40,40,30,30,160,9,11,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,,,-2.49,,,260,,
2008,"C7","Narrabundah College 2","City",27,34,15,76,,16,15,15,20,20,10,25,30,0,135,25,35,60,195,6,6,20,50,50,50,0,170,6,7,116,,16,5,10,15,5,10,45,15,5,10,15,20,65,10,5,20,10,15,60,15,10,15,15,15,70,240,1,1,0.00,10,13,797,7,7
2008,"C8","Hawker Daramalan Colleges","City",30,36,17,83,7,8,15,15,20,0,25,25,30,0,130,25,25,50,180,9,9,30,10,20,35,30,125,,,124,,14,5,10,15,5,10,45,15,5,0,15,0,35,0,5,20,10,15,50,0,10,15,15,15,55,185,8,9,-0.58,,,697,10,10
2008,"D1","St Edmund's College","City",,,,N/A,,,15,15,20,20,25,25,30,0,150,30,0,30,180,9,9,10,50,10,30,20,120,,,108,,18,5,10,15,5,0,35,15,5,10,15,0,45,0,5,0,10,0,15,,,,,,,95,,,0.26,7,9,503,,
2008,"D2","St Pauls International College","Country",,,,N/A,,,15,15,0,20,25,25,0,30,130,10,28,38,168,2,13,30,60,50,0,40,180,1,6,100,4,,5,10,15,5,0,35,15,5,0,15,20,55,0,5,20,10,15,50,15,10,0,15,15,55,195,1,7,0.02,3,12,643,1,13
2008,"D3","Sydney Tech. High School","City",33,34,17,84,5,6,15,15,20,20,25,0,30,30,155,35,25,60,215,4,4,50,50,40,0,20,160,9,11,172,5,5,5,10,15,5,10,45,0,5,0,15,20,40,10,5,0,10,15,40,15,10,0,15,15,55,180,9,10,-0.16,,18,811,6,6
2008,"D4","Canberra College Woden","City",30,35,16,81,8,9,15,15,20,20,25,25,30,30,180,10,29,39,219,3,3,40,60,30,60,20,210,4,4,196,2,2,5,10,15,5,10,45,15,5,10,15,0,45,10,5,20,10,15,60,15,10,15,15,15,70,220,3,3,1.73,1,1,926,1,1
2008,"D5","Trinity Catholic College","Country",,,,N/A,,,15,0,0,20,25,0,0,0,60,10,20,30,90,7,,20,60,50,0,30,160,3,11,60,9,,5,10,15,5,10,45,15,5,0,0,0,20,0,5,0,10,0,15,,,,,,,80,6,,-1.71,9,,390,7,
2008,"D6","Trinity Christian School","City",28,33,14,75,,20,15,15,20,0,10,0,30,30,120,10,25,35,155,,17,10,20,0,45,40,115,,,132,,12,5,10,0,5,10,30,15,5,0,15,0,35,0,5,0,10,15,30,0,10,15,15,15,55,150,,14,-0.08,,14,627,,15
2008,"D7","Wellington High School","Country",30,31,15,76,3,16,15,15,0,0,0,0,30,0,60,25,30,55,115,6,,40,20,5,15,50,130,6,,72,7,,0,10,15,5,0,30,0,5,0,15,20,40,0,5,0,10,0,15,15,10,0,15,15,55,140,3,19,0.27,2,8,533,4,
2008,"D8","Young Cootamundra High School","Country",,,,N/A,,,15,15,20,0,10,0,0,0,60,10,5,15,75,8,,60,30,20,0,30,140,4,19,80,6,,5,10,0,5,10,30,0,5,0,15,0,20,0,5,0,10,0,15,15,0,0,0,0,15,80,6,,-0.45,7,,375,8,
