"Year","Code","Name","Loc","PC1","PC2","PC3","PCTotal","PCLRank","PCORank","GC1","GC2","GC3","GC4","GC5","GC6","GC7","GC8","GC1_8","GC9","GC10","GC9_10","GCTotal","GCLRank","GCORank","SCR1","SCR2","SCR3","SCR4","SCR5","SCTotal","SCLRank","SCORank","CCTotal","CCLRank","CCORank","RC1","RC2","RC3","RC4","RC5","RC1_5","RC6","RC7","RC8","RC9","RC10","RC6_10","RC11","RC12","RC13","RC14","RC15","RC11_15","RC16","RC17","RC18","RC19","RC20","RC16_20","RCTotal","RCLRank","RCORank","ZScore","ZSLRank","ZSORank","ALLCTotal","ALLCLRank","ALLCORank"
2014,"C6","Bomaderry High School","Country",,,,N/A,,,0,15,20,0,0,25,30,0,90,0,0,0,90,4,,0,50,30,10,10,100,7,,104,6,,0,10,0,5,15,30,0,0,5,0,0,5,5,5,0,0,0,10,0,0,0,0,0,0,45,9,,-0.66,9,,339,8,
2014,"C7","Moruya High School","Country",,,,N/A,,,15,15,20,20,0,25,0,30,125,35,0,35,160,1,6,30,0,0,35,50,115,5,,108,4,,10,10,5,5,0,30,15,10,0,15,15,55,5,5,20,20,0,50,0,0,0,0,0,0,135,1,7,0.95,2,4,518,2,13
2014,"C8","Trinity Christian School","City",,,,N/A,,,15,15,20,20,0,25,0,30,125,0,0,0,125,7,9,30,0,40,60,10,140,,18,180,5,5,10,10,5,5,15,45,0,10,10,15,15,50,5,5,20,0,10,40,0,0,0,0,0,0,135,7,7,1.00,2,3,580,10,11
2014,"D1","Dickson College #2","City",,,,N/A,,,15,15,20,20,25,25,30,0,150,35,0,35,185,3,3,60,60,30,30,40,220,2,2,228,1,1,10,10,5,5,15,45,15,10,10,15,15,65,5,5,20,20,10,60,10,15,15,0,20,60,230,1,1,2.44,1,1,863,1,1
2014,"D2","St Edmund's College","City",,,,N/A,,,15,15,20,0,0,25,0,30,105,0,0,0,105,,15,15,0,40,10,15,80,,,76,,,0,10,5,5,15,35,0,0,0,15,0,15,5,5,20,20,0,50,0,0,0,0,0,0,100,,17,-0.11,,19,361,,
2014,"D3","Monaro High School","Country",,,,N/A,,,15,0,20,0,0,25,0,30,90,0,0,0,90,4,,20,5,0,40,30,95,9,,92,7,,10,0,5,5,15,35,0,0,0,15,15,30,5,0,0,0,0,5,,,,,,,70,7,,0.63,4,7,347,7,
2014,"D4","Canberra Grammar","City",,,,N/A,,,0,15,20,0,0,25,30,0,90,35,0,35,125,7,9,40,50,30,10,10,140,,18,172,8,8,10,10,5,5,15,45,15,10,10,15,15,65,5,5,20,0,10,40,0,15,0,0,0,15,165,4,4,-0.23,,,602,8,8
2014,"D5","Mulwaree High School","Country",,,,N/A,,,15,15,20,0,0,0,0,0,50,0,0,0,50,9,,30,50,20,50,35,185,4,10,112,3,20,10,10,5,5,0,30,0,10,0,15,15,40,5,5,20,20,0,50,10,0,0,0,0,10,130,3,11,1.40,1,2,477,3,14
2014,"D6","Wellington High School","Country",,,,N/A,,,0,0,20,0,0,25,0,0,45,0,0,0,45,10,,30,40,10,20,0,100,7,,72,9,,0,0,0,5,0,5,0,0,0,0,0,0,5,0,20,0,0,25,,,,,,,30,10,,0.14,6,16,247,10,
2014,"D7","Dickson College","City",,,,N/A,,,15,15,20,20,0,25,30,30,155,0,0,0,155,6,7,30,20,60,60,20,190,4,6,180,5,5,0,10,5,5,15,35,0,10,10,0,0,20,5,5,20,20,0,50,10,0,0,0,0,10,115,10,14,0.16,9,14,640,7,7
2014,"D8","Burgmann Ang. School 2","City",,,,N/A,,,15,15,20,0,0,25,0,0,75,35,0,35,110,,13,40,5,40,30,50,165,8,12,180,5,5,0,10,0,5,0,15,0,10,10,15,15,50,5,5,0,20,0,30,0,0,0,0,0,0,95,,18,0.70,3,6,550,,12
